Date,Description,Debit,Credit,Balance,Category,SubCategory
22/05/2024,Visa Purchase                 20May Sq *Village Asian Gr North Ade,18.75,,8490.1,Food & Beverage,Food & Groceries
22/05/2024,Eftpos Credit                 22May19:05 Uber Eats* Eats\,,4.58,8508.85,Deposits,Deposit
22/05/2024,Eftpos Debit                  22May18:43 Uber Eats* Eats\,50.34,,8504.27,Food & Beverage,Dining out
21/05/2024,Visa Purchase                 18May Niku House           Adelaide,186.71,,8554.61,Food & Beverage,Dining out
21/05/2024,Visa Purchase                 19May Bws/123 Oconnell Str Nrth Adel,33,,8741.32,Food & Beverage,Beverages
21/05/2024,Visa Purchase                 18May Gilbert Street Hotel Adelaide,25.39,,8774.32,Food & Beverage,Beverages
21/05/2024,Visa Purchase                 19May Zlr*Metropolitan Fre North Ade,16.7,,8799.71,Food & Beverage,Food & Groceries
21/05/2024,Visa Purchase                 19May Neuronau* Temphold-Z Hawthorn,5.08,,8816.41,Transport & Travel,Vehicle Expenses
20/05/2024,Visa Purchase                 16May Costco Wholesale Aus Kilburn,42.97,,8821.49,Food & Beverage,Food & Groceries
20/05/2024,Visa Purchase                 17May Nth Adel Foodland    North Ade,10.23,,8864.46,Food & Beverage,Food & Groceries
20/05/2024,Eftpos Debit                  19May08:13 Uber* Trip\,15.21,,8874.69,Transport & Travel,Taxi & Rental car
20/05/2024,Eftpos Debit                  19May05:38 Uber* Trip\,16.03,,8889.9,Transport & Travel,Taxi & Rental car
18/05/2024,Visa Purchase                 15May Smp*Cafe  Fellini    North Ade,54.18,,8905.93,Food & Beverage,Dining out
18/05/2024,Visa Purchase                 16May Brighton & Seacliff  Seacliff,51,,8960.11,Food & Beverage,Dining out
18/05/2024,Visa Purchase                 16May Brighton & Seacliff  Seacliff,27,,9011.11,Food & Beverage,Dining out
18/05/2024,Visa Purchase                 16May Brighton & Seacliff  Seacliff,14,,9038.11,Food & Beverage,Dining out
18/05/2024,Visa Purchase                 14May Ampol North Adelaide North Ade,6.13,,9052.11,Transport & Travel,Petrol
17/05/2024,Visa Purchase                 15May Smgb Mount Barker    Mount Bar,64.99,,9058.24,Bills & Payments,Gifts & Donations
17/05/2024,Visa Purchase                 14May Aubergine S Fresh Pr Adelaide,14.06,,9123.23,Food & Beverage,Food & Groceries
17/05/2024,Visa Purchase                 14May Bobo & Associates Pt Adelaide,11.2,,9137.29,Retail & Personal,Retail (shopping)
17/05/2024,Visa Purchase                 14May Smp*Atlas Continenta Adelaide,10.17,,9148.49,Food & Beverage,Dining out
17/05/2024,Visa Purchase                 14May Hong Kong Grocery St Adelaide,6.98,,9158.66,Food & Beverage,Food & Groceries
17/05/2024,Eftpos Debit                  17May09:31 Bakery On O'Connell   North Adelaidsa Au,27.88,,9165.64,Food & Beverage,Food & Groceries
16/05/2024,Visa Purchase                 12May Adelaide Entertainme Hindmarsh,23.8,,9193.52,Food & Beverage,Dining out
16/05/2024,Visa Purchase                 14May Cappos Fish Market   Adelaide,18.7,,9217.32,Food & Beverage,Food & Groceries
16/05/2024,Visa Purchase                 14May Gt & Hg Pty Ltd      North Ade,13.25,,9236.02,Food & Beverage,Food & Groceries
16/05/2024,Internet Deposit              16May06:03 From 0280074494440,,802.35,9249.27,Deposits,Deposit
15/05/2024,Visa Purchase                 11May Tuno Aust Pty Ltd    North Ade,189,,8446.92,Food & Beverage,Dining out
15/05/2024,Visa Purchase                 13May Gn Circleoffriendsa  Summertow,51.63,,8635.92,Bills & Payments,Gifts & Donations
15/05/2024,Visa Purchase                 12May Nth Adel Foodland    North Ade,34.99,,8687.55,Food & Beverage,Food & Groceries
15/05/2024,Visa Purchase                 13May Nth Adel Foodland    North Ade,27.59,,8722.54,Food & Beverage,Food & Groceries
15/05/2024,Visa Purchase                 12May Wellington Hotel     North Ade,22.5,,8750.13,Food & Beverage,Beverages
14/05/2024,Visa Purchase                 10May Governor Hindmarsh H Hindmarsh,34,,8772.63,Food & Beverage,Beverages
14/05/2024,Visa Purchase                 11May La Chiva             Adelaide,24.34,,8806.63,Food & Beverage,Dining out
14/05/2024,Visa Purchase                 10May Governor Hindmarsh H Hindmarsh,22.8,,8830.97,Food & Beverage,Beverages
14/05/2024,Visa Purchase                 10May Grilld Pty Ltd - Run Adelaide,19.1,,8853.77,Food & Beverage,Dining out
14/05/2024,Visa Purchase                 11May Bakery On O'Connell  North Ade,11.11,,8872.87,Food & Beverage,Food & Groceries
14/05/2024,Eftpos Debit                  14May17:27 Neuronau* Trip-Je\,7.63,,8883.98,Transport & Travel,Vehicle Expenses
14/05/2024,Eftpos Debit                  14May15:34 Brow Threads & Lashes Adelaide     Sa Au,8.09,,8891.61,Retail & Personal,Medical & Personal care
14/05/2024,Eftpos Debit                  14May15:46 Neuronau* Trip-5E\,6.61,,8899.7,Transport & Travel,Vehicle Expenses
13/05/2024,Visa Purchase                 10May Sq *Bobibao          Bowden,75,,8906.31,Food & Beverage,Dining out
13/05/2024,Visa Purchase                 09May Color Club Pty Ltd   North Ade,70.7,,8981.31,Retail & Personal,Retail (shopping)
13/05/2024,Visa Purchase                 09May Telstra Prepaid      Melbourne,35,,9052.01,Bills & Payments,Telecommunications
13/05/2024,Visa Purchase                 10May Neuronau* Trip-Wd    Hawthorn,7.12,,9087.01,Transport & Travel,Vehicle Expenses
13/05/2024,Visa Purchase                 08May Aldi Stores - Mount  Mount Bar,3,,9094.13,Food & Beverage,Food & Groceries
13/05/2024,Eftpos Debit                  13May09:32 Uber* Trip\,11.92,,9097.13,Transport & Travel,Taxi & Rental car
11/05/2024,Visa Purchase                 07May Ampol North Adelaide North Ade,69.99,,9109.05,Transport & Travel,Petrol
11/05/2024,Visa Purchase                 09May Nth Adel Foodland    North Ade,36.13,,9179.04,Food & Beverage,Food & Groceries
11/05/2024,Visa Purchase                 09May Zlr*Metropolitan Fre North Ade,11.95,,9215.17,Food & Beverage,Food & Groceries
11/05/2024,Visa Purchase                 09May Sq *Village Asian Gr North Ade,8.4,,9227.12,Food & Beverage,Food & Groceries
11/05/2024,Foreign Currency Conversn Fee,0.1,,9235.52,Fees & Charges,Fees & Charges
11/05/2024,Visa Purchase O/Seas          07May Sgd2.99 Amznprimesg Membersh,3.35,,9235.62,Entertainment & Recreation,TV
11/05/2024,Eftpos Debit                  11May15:02 Neuronau* Trip-L6\,6.1,,9238.97,Transport & Travel,Vehicle Expenses
11/05/2024,Eftpos Debit                  11May10:26 Uber* Trip\,11.44,,9245.07,Transport & Travel,Taxi & Rental car
10/05/2024,Visa Purchase                 08May Lobethal Bakery      Lobethal,32.5,,9256.51,Food & Beverage,Food & Groceries
10/05/2024,Visa Purchase                 07May North Adelaide Haru  North Ade,10.2,,9289.01,Food & Beverage,Dining out
10/05/2024,Visa Purchase                 08May Smgb Mount Barker    Mount Bar,6.95,,9299.21,Bills & Payments,Gifts & Donations
10/05/2024,Visa Purchase                 08May Lobethal Bakery      Lobethal,3.8,,9306.16,Food & Beverage,Food & Groceries
10/05/2024,Eftpos Debit                  10May15:47 Neuronau* Trip-6H\,6.61,,9309.96,Transport & Travel,Vehicle Expenses
10/05/2024,Eftpos Debit                  10May09:29 Bakery On O'Connell   North Adelaidsa Au,11.41,,9316.57,Food & Beverage,Food & Groceries
9/05/2024,Visa Purchase                 06May Bakery On O'Connell  North Ade,11.11,,9327.98,Food & Beverage,Food & Groceries
9/05/2024,Visa Purchase                 07May Zlr*Metropolitan Fre North Ade,9.09,,9339.09,Food & Beverage,Food & Groceries
9/05/2024,Internet Deposit              09May06:03 From 0280074494440,,802.35,9348.18,Deposits,Deposit
8/05/2024,Visa Purchase                 05May Minimono Noodle Bar  Adelaide,26.95,,8545.83,Food & Beverage,Dining out
8/05/2024,Visa Purchase                 04May Nth Adel Foodland    North Ade,19.49,,8572.78,Food & Beverage,Food & Groceries
8/05/2024,Visa Purchase                 06May Nth Adel Foodland    North Ade,8.04,,8592.27,Food & Beverage,Food & Groceries
8/05/2024,Visa Purchase                 06May Sq *Bean2Heaven      Craigmore,6,,8600.31,Food & Beverage,Dining out
8/05/2024,Visa Purchase                 06May Bakers Delight       North Ade,3.5,,8606.31,Food & Beverage,Food & Groceries
8/05/2024,Andrew Kay Manag Wages 05052024,,469,8609.81,Income,Salary
8/05/2024,Eftpos Credit                 08May19:06 Uber Eats* Eats\,,49,8140.81,Deposits,Deposit
8/05/2024,Eftpos Debit                  08May19:04 Uber Eats* Eats\,49,,8091.81,Food & Beverage,Dining out
7/05/2024,Visa Purchase                 03May Hilton Adelaide      Adelaide,76.5,,8140.81,Transport & Travel,Hotels and Accommodation
7/05/2024,Visa Purchase                 03May Shout For Good Pty L Melbourne,50,,8217.31,Bills & Payments,Gifts & Donations
7/05/2024,Visa Purchase                 04May Ikea Pty Ltd         Tempe,26,,8267.31,Home & Property,Furnishings
7/05/2024,Visa Purchase                 05May Neuronau* Trip-1X    Hawthorn,6.61,,8293.31,Transport & Travel,Vehicle Expenses
7/05/2024,Visa Purchase                 05May Beam Mobility Austra -,5.59,,8299.92,Bills & Payments,Telecommunications
6/05/2024,Visa Purchase                 03May Sq *The Thai Guy     Adelaide,46,,8305.51,Entertainment & Recreation,Catering
6/05/2024,Internet Deposit              06May15:26 From 9000204517840,,4000,8351.51,Deposits,Deposit
4/05/2024,Visa Purchase                 02May Usafoods Aus         Moorabbin,62.69,,4351.51,Home & Property,Technology & Appliances
4/05/2024,Visa Purchase                 02May Nth Adel Foodland    North Ade,13.5,,4414.2,Food & Beverage,Food & Groceries
4/05/2024,Visa Purchase                 30Apr Aldi Stores - Kilbur Kilburn,6.01,,4427.7,Food & Beverage,Food & Groceries
4/05/2024,Eftpos Debit                  04May07:55 Uber* Trip\,14.06,,4433.71,Transport & Travel,Taxi & Rental car
3/05/2024,Visa Purchase                 30Apr Costco Wholesale Aus Kilburn,177.94,,4447.77,Food & Beverage,Food & Groceries
3/05/2024,Visa Purchase                 01May Patreon* Membership  Internet,36.85,,4625.71,Entertainment & Recreation,TV
3/05/2024,Visa Purchase                 30Apr Mitolo Coffee        Welland,28.34,,4662.56,Food & Beverage,Beverages
3/05/2024,Visa Purchase                 30Apr Bobo & Associates Pt Adelaide,12,,4690.9,Retail & Personal,Retail (shopping)
3/05/2024,Visa Purchase                 30Apr Smp*Aubergines       Adelaide,9.15,,4702.9,Food & Beverage,Food & Groceries
3/05/2024,Eftpos Debit                  03May18:59 Uber* Trip\,19.29,,4712.05,Transport & Travel,Taxi & Rental car
3/05/2024,Eftpos Debit                  03May16:20 Neuronau* Trip-2A\,7.12,,4731.34,Transport & Travel,Vehicle Expenses
3/05/2024,Atm Withdrawal                03May15:37 Banksa                Adelaide     5  Au,300,,4738.46,Withdrawals & Transfers,ATM & EFTPOS
3/05/2024,Eftpos Debit                  03May14:40 Neuronau* Trip-3E\,6.11,,5038.46,Transport & Travel,Vehicle Expenses
3/05/2024,Eftpos Debit                  03May09:36 Bakery On O'Connell   North Adelaidsa Au,21.52,,5044.57,Food & Beverage,Food & Groceries
3/05/2024,Eftpos Debit                  03May01:31 Uber Eats* Eats\,1.3,,5066.09,Food & Beverage,Dining out
2/05/2024,Visa Purchase                 28Apr Ampol North Adelaide North Ade,69.99,,5067.39,Transport & Travel,Petrol
2/05/2024,Visa Purchase                 29Apr Smp*Cafe  Fellini    North Ade,22.87,,5137.38,Food & Beverage,Dining out
2/05/2024,Visa Purchase                 30Apr Lucia's Fine Foods   Adelaide,17.19,,5160.25,Food & Beverage,Food & Groceries
2/05/2024,Visa Purchase                 29Apr Bakery On O'Connell  North Ade,11.11,,5177.44,Food & Beverage,Food & Groceries
2/05/2024,Visa Purchase                 30Apr Tafe Sa Regency Camp Adelaide,5.7,,5188.55,Retail & Personal,Education & Training
2/05/2024,Visa Purchase                 30Apr Nth Adel Foodland    North Ade,2.99,,5194.25,Food & Beverage,Food & Groceries
2/05/2024,Eftpos Credit                 02May13:32 Uber Eats* Eats\,,1.3,5197.24,Deposits,Deposit
2/05/2024,Eftpos Debit                  02May12:50 Uber Eats* Eats\,27.24,,5195.94,Food & Beverage,Dining out
2/05/2024,Internet Deposit              02May06:02 From 0280074494440,,802.35,5223.18,Deposits,Deposit
1/05/2024,Visa Purchase                 29Apr Nth Adel Foodland    North Ade,9,,4420.83,Food & Beverage,Food & Groceries
1/05/2024,Visa Purchase                 29Apr Sq *Bean2Heaven      Craigmore,6,,4429.83,Food & Beverage,Dining out
1/05/2024,Eftpos Debit                  01May10:31 Bakery On O'Connell   North Adelaidsa Au,30.51,,4435.83,Food & Beverage,Food & Groceries
1/05/2024,Eftpos Debit                  01May00:32 Hugh Hamilton Wines\,330,,4466.34,Bills & Payments,Gifts & Donations
30/04/2024,Visa Purchase                 27Apr Smp*The Flying Fig   North Ade,70,,4796.34,Food & Beverage,Food & Groceries
30/04/2024,Visa Purchase                 26Apr Smp*Brklyn Adelaide  Adelaide,19.31,,4866.34,Food & Beverage,Beverages
30/04/2024,Visa Purchase                 26Apr Crown And Anchor Hot Adelaide,18.21,,4885.65,Food & Beverage,Dining out
30/04/2024,Visa Purchase                 26Apr Crown And Anchor Hot Adelaide,18.21,,4903.86,Food & Beverage,Dining out
30/04/2024,Visa Purchase                 26Apr Foodworks North Adel North Ade,6.28,,4922.07,Food & Beverage,Food & Groceries
30/04/2024,Visa Purchase                 27Apr North Adelaide News  North Ade,5.95,,4928.35,Entertainment & Recreation,Books & Subscriptions
29/04/2024,Visa Purchase                 26Apr Brklyn               Adelaide,58.99,,4934.3,Food & Beverage,Beverages
29/04/2024,Visa Purchase                 26Apr Sq *Glam Medical Spa North Ade,45,,4993.29,Retail & Personal,Retail (shopping)
29/04/2024,Visa Purchase                 25Apr Bodymind Pty Ltd     Adelaide,15.3,,5038.29,Retail & Personal,Medical & Personal care
29/04/2024,Eftpos Debit                  29Apr01:03 Uber* Trip\,14.1,,5053.59,Transport & Travel,Taxi & Rental car
29/04/2024,Eftpos Debit                  28Apr11:48 Neuronau* Trip-Lv\,6.61,,5067.69,Transport & Travel,Vehicle Expenses
27/04/2024,Visa Purchase                 24Apr Nth Adel Foodland    North Ade,36.89,,5074.3,Food & Beverage,Food & Groceries
27/04/2024,Visa Purchase                 24Apr Color Club Pty Ltd   North Ade,25.25,,5111.19,Retail & Personal,Retail (shopping)
27/04/2024,Visa Purchase                 23Apr Wellington Hotel     North Ade,21,,5136.44,Food & Beverage,Beverages
27/04/2024,Visa Purchase                 24Apr Bakery On O'Connell  North Ade,18.99,,5157.44,Food & Beverage,Food & Groceries
27/04/2024,Visa Purchase                 23Apr Bakery On O'Connell  North Ade,15.15,,5176.43,Food & Beverage,Food & Groceries
27/04/2024,Visa Purchase                 23Apr Anzac Remembrance Ap Adelaide,10,,5191.58,Bills & Payments,Gifts & Donations
27/04/2024,Visa Purchase                 25Apr Daiso Rundle Mall    Adelaide,8.3,,5201.58,Retail & Personal,Retail (shopping)
27/04/2024,Visa Purchase                 25Apr Coles 4964           Adelaide,6,,5209.88,Food & Beverage,Food & Groceries
27/04/2024,Visa Purchase                 25Apr Neuronau* Temphold-V Hawthorn,4.06,,5215.88,Transport & Travel,Vehicle Expenses
27/04/2024,Eftpos Debit                  27Apr08:23 Uber* Trip\,13.54,,5219.94,Transport & Travel,Taxi & Rental car
27/04/2024,Eftpos Debit                  27Apr05:43 Uber* Trip\,15.07,,5233.48,Transport & Travel,Taxi & Rental car
26/04/2024,Visa Purchase                 20Apr Kunkun Pty Ltd       Melbourne,22.55,,5248.55,Food & Beverage,Dining out
26/04/2024,Visa Purchase                 20Apr Kunkun Pty Ltd       Melbourne,4.29,,5271.1,Food & Beverage,Dining out
26/04/2024,Visa Purchase                 23Apr Nth Adel Foodland    North Ade,2.35,,5275.39,Food & Beverage,Food & Groceries
26/04/2024,Eftpos Debit                  26Apr09:32 Bakery On O'Connell   North Adelaidsa Au,27.88,,5277.74,Food & Beverage,Food & Groceries
26/04/2024,Eftpos Debit                  25Apr16:54 Neuronau* Trip-Me\,6.1,,5305.62,Transport & Travel,Vehicle Expenses
26/04/2024,Internet Deposit              25Apr06:03 From 0280074494440,,802.35,5311.72,Deposits,Deposit
24/04/2024,Visa Purchase                 20Apr Uber   *Trip         Sydney,76.72,,4509.37,Transport & Travel,Taxi & Rental car
24/04/2024,Visa Purchase                 22Apr Nth Adel Foodland    North Ade,64.31,,4586.09,Food & Beverage,Food & Groceries
24/04/2024,Visa Purchase                 20Apr Happy Star Two Pty L Melbourne,14.29,,4650.4,Food & Beverage,Dining out
24/04/2024,Visa Purchase                 22Apr Zlr*Haru Sushi       North Ade,10.9,,4664.69,Food & Beverage,Dining out
24/04/2024,Eftpos Debit                  24Apr13:02 Www.Gelatomessina.Com\,68,,4675.59,Food & Beverage,Dining out
23/04/2024,Visa Purchase                 19Apr David Jones Limited  Melbourne,559.96,,4743.59,Retail & Personal,Retail (shopping)
23/04/2024,Visa Purchase                 20Apr Uber* Trip           Sydney,79.48,,5303.55,Transport & Travel,Taxi & Rental car
